InvoiceID,InvoiceSequenceID,OMONumber,InvoiceBillAmount,InvoicePayAmount,SalesTax,AdminFee,PaymentID,ChargeAmount,Payment Term,InvoiceStatus,InvoiceDate,DateTransferDoF,DaysDel
12,20110,E800911,870.22,870.22,34.81,75,806866,980.03,60,NotDispute,3/25/2008,4/18/2008,On-Time
13,20407,E800911,551.33,551.33,22.05,75,808887,648.38,60,NotDispute,04-02-2008,5/20/2008,On-Time
14,17590,E800911,872.14,872.14,34.89,75,820768,982.03,60,NotDispute,4/30/2008,6/20/2008,On-Time
1,25402,E805157,3935.72,3935.72,162.35,75,729618,4173.07,60,NotDispute,8/28/2007,9/20/2007,On-Time
1,E802313,E802313,70,70,6.04,15,730537,91.04,60,NotDispute,8/14/2007,10/19/2007,30DayDel
1,E732202,E732202,4365,3715,320.42,75,739829,4110.42,60,Dispute,07-09-2007,11/15/2007,90DayDel
1,E807388,E807388,21,21,1.81,15,741617,37.81,60,NotDispute,9/26/2007,11/15/2007,On-Time
1,E804461,E804461,490,490,42.26,73.5,741627,605.76,60,NotDispute,8/30/2007,11/15/2007,30DayDel
1,E804773,E804773,70,70,6.04,15,750268,91.04,60,NotDispute,10/15/2007,11/15/2007,On-Time
1,E808888,E808888,480,480,40.2,72,750617,592.2,60,NotDispute,10/24/2007,12/20/2007,On-Time
1,E812633,E812633,11.9,11.9,1,15,761056,27.9,60,NotDispute,11/26/2007,12/20/2007,On-Time
1,E809367,E809367,339,339,28.39,50.85,761805,418.24,60,NotDispute,11/15/2007,1/18/2008,30DayDel
1,E807304,E807304,50,50,4.19,15,772828,69.19,60,Dispute,10-09-2007,2/20/2008,90DayDel
1,E813860,E813860,70,70,5.86,15,784147,90.86,60,NotDispute,1/17/2008,3/20/2008,30DayDel
1,E813499,E813499,545,545,45.64,75,785419,665.64,60,NotDispute,02-02-2008,3/20/2008,On-Time
1,E820952,E820952,23.8,23.8,1.99,15,793631,40.79,60,NotDispute,02-01-2008,3/20/2008,On-Time
1,E821199,E821199,15.75,15.75,1.32,15,795103,32.07,60,NotDispute,02-04-2008,3/20/2008,On-Time
1,E821576,E821576,70,70,5.86,10.5,795848,86.36,60,NotDispute,2/25/2008,4/18/2008,On-Time
1,E814057,E814057,949,949,79.48,75,797351,1103.48,60,NotDispute,02-01-2008,4/18/2008,30DayDel
1,E818655,E818655,59.5,59.5,4.98,15,783372,79.48,60,NotDispute,01-11-2008,3/20/2008,30DayDel
1,E826148,E826148,11.9,11.9,1,1.79,806653,14.69,60,NotDispute,3/20/2008,4/18/2008,On-Time
1,E826007,E826007,29.75,29.75,2.49,4.46,806851,36.7,60,NotDispute,3/19/2008,4/18/2008,On-Time
1,E820679,E820679,70,70,5.86,10.5,794982,86.36,60,NotDispute,2/16/2008,4/18/2008,30DayDel
1,E821611,E821611,828,828,69.35,124.2,818635,1021.55,60,NotDispute,03-04-2008,5/20/2008,30DayDel
1,E822662,E822662,980,980,82.08,147,819648,1209.08,60,NotDispute,04-07-2008,5/20/2008,On-Time
1,E826337,E826337,10.5,10.5,0.88,1.58,819924,12.96,60,Dispute,3/20/2008,6/20/2008,60DayDel
1,E827369,E827369,1160,1160,97.15,174,820886,1431.15,60,NotDispute,3/31/2008,6/20/2008,30DayDel
1,E829019,E829019,41.65,41.65,3.49,6.25,829578,51.39,60,NotDispute,4/16/2008,6/20/2008,30DayDel
1,E817557,E817557,390,390,32.66,58.5,829805,481.16,60,NotDispute,4/13/2008,6/20/2008,30DayDel
1,E826580,E826580,21,21,1.76,3.15,830199,25.91,60,NotDispute,3/25/2008,6/20/2008,30DayDel
1,E832395,E832395,575,575,48.16,86.25,831157,709.41,60,NotDispute,5/29/2008,6/20/2008,On-Time
1,E833548,E833548,70,70,5.86,10.5,853283,86.36,60,NotDispute,6/15/2008,8/20/2008,30DayDel
1,E833437,E833437,334,334,27.97,50.1,853828,412.07,60,NotDispute,6/25/2008,8/20/2008,On-Time
1,E835384,E835384,925,925,77.47,138.75,855663,1141.22,60,NotDispute,07-02-2008,9/19/2008,30DayDel
1,18241,E901034,657.37,657.37,26.29,98.61,844168,782.27,60,NotDispute,07-10-2008,8/20/2008,On-Time
2,18475,E901034,552.34,552.34,22.09,82.85,868478,657.28,60,NotDispute,09-05-2008,10/20/2008,On-Time
1,1627667,E903854,80.69,80.69,3.23,12.1,865558,96.02,60,NotDispute,08-12-2008,9/19/2008,On-Time
2,1634752,E903854,118.04,37.35,1.49,5.6,868917,44.44,60,NotDispute,09-05-2008,10/20/2008,On-Time
3,1655491,E903854,91.37,91.37,3.65,13.71,889419,108.73,60,NotDispute,10-10-2008,11/20/2008,On-Time
4,1669287,E903854,353.58,262.21,10.49,39.33,902832,312.03,60,Dispute,11-03-2000,12-10-2008,90PDayDel
5,1685808,E903854,802.07,539.86,21.59,80.98,919619,642.43,60,NotDispute,12-12-2008,2/17/2009,30DayDel
6,1695899,E903854,1407.07,867.21,34.69,130.08,929328,1031.98,60,NotDispute,01-06-2009,2/17/2009,On-Time
7,1712182,E903854,962.9,962.9,38.52,144.44,945452,1145.86,60,NotDispute,02-10-2009,3/20/2009,On-Time
8,1725135,E903854,1716.14,753.24,30.13,112.99,958565,896.36,60,NotDispute,03-05-2009,4/20/2009,On-Time
9,1740993,E903854,1323.08,569.84,22.79,85.48,973570,678.11,60,NotDispute,04-09-2009,5/20/2009,On-Time
10,1754155,E903854,858.58,288.74,11.55,43.31,986598,343.6,60,NotDispute,05-05-2009,6/19/2009,On-Time
11,1770663,E903854,170.23,170.23,6.81,25.53,1002907,202.57,60,NotDispute,06-10-2009,7/20/2009,On-Time
12,1783305,E903854,38,38,1.52,5.7,1014436,45.22,60,NotDispute,07-07-2009,8/20/2009,On-Time
1,E835429,E835429,70,70,5.86,10.5,868961,86.36,60,NotDispute,09-03-2008,10/20/2008,On-Time
1,E906754,E906754,1449,1449,121.35,217.35,880302,1787.7,60,NotDispute,09-03-2008,11/20/2008,30DayDel
1,E836575,E836575,10.28,10.28,0.86,1.54,889339,12.68,60,Dispute,07-01-2008,11/20/2008,90DayDel
1,E910709,E910709,495,495,41.46,74.25,892140,610.71,60,NotDispute,10-07-2008,12-10-2008,30DayDel
2,2803878,EF01793,114.64,-562.99,-25.33,0,,0,60,NotDispute,8/21/2014,,90PDayDel
1,44295,E914189,2476.61,2476.61,99.06,371.49,892713,2947.16,60,NotDispute,10/31/2008,12-10-2008,On-Time
1,E915451,E915451,200,200,16.75,30,906828,246.75,60,NotDispute,11/21/2008,1/20/2009,90PDayDel
1,E914975,E914975,360,360,30.15,54,906829,444.15,60,NotDispute,11/19/2008,1/20/2009,30DayDel
1,E918257,E918257,340,340,28.48,51,916980,419.48,60,NotDispute,12/15/2008,2/17/2009,30DayDel
1,E901235,E901235,15.42,15.42,1.29,2.31,906100,19.02,60,Dispute,7/14/2008,1/20/2009,90PDayDel
1,E920907,E920907,70,70,5.86,10.5,928938,86.36,60,NotDispute,01-12-2009,2/17/2009,On-Time
1,E916546,E916546,20.56,20.56,1.72,3.08,929180,25.36,60,NotDispute,11/25/2008,2/17/2009,30DayDel
1,E900514,E900514,10.28,10.28,0.86,1.54,931293,12.68,60,Dispute,07-11-2008,3/20/2009,90PDayDel
1,44974,E920305,1413.46,1413.46,56.54,212.02,929999,1682.02,60,NotDispute,12/19/2008,2/17/2009,90PDayDel
1,E918678,E918678,380,380,31.83,57,943254,468.83,60,NotDispute,1/15/2009,3/20/2009,30DayDel
1,E923957,E923957,11.8,11.8,0.99,1.77,945689,14.56,60,NotDispute,2/13/2009,4/20/2009,30DayDel
1,E928099,E928099,592,592,49.58,88.8,957547,730.38,60,NotDispute,03-02-2009,4/20/2009,On-Time
1,E923718,E923718,648,518,43.38,77.7,961331,639.08,60,NotDispute,2/25/2009,5/20/2009,30DayDel
1,E932107,E932107,575,575,48.16,86.25,959400,709.41,60,NotDispute,3/31/2009,5/20/2009,On-Time
1,E931083,E931083,82.24,82.24,6.89,12.34,970830,101.47,60,NotDispute,3/31/2009,5/20/2009,On-Time
1,E932016,E932016,77.1,77.1,6.46,11.57,971410,95.13,60,NotDispute,3/31/2009,5/20/2009,On-Time
1,E915244,E915244,999,999,83.67,149.85,973709,1232.52,60,Dispute,11/30/2008,6/19/2009,90PDayDel
1,E934842,E934842,50,50,4.19,7.5,974963,61.69,60,NotDispute,05-04-2009,6/19/2009,On-Time
1,E932643,E932643,70,70,5.86,10.5,986424,86.36,60,NotDispute,4/13/2009,6/19/2009,30DayDel
1,E937719,E937719,70,70,5.86,10.5,987334,86.36,60,NotDispute,5/16/2009,6/19/2009,On-Time
1,E929064,E929064,29.5,29.5,2.47,4.43,988237,36.4,60,NotDispute,3/31/2009,6/19/2009,30DayDel
1,E933914,E933914,70,70,5.86,10.5,989034,86.36,60,NotDispute,05-06-2009,7/20/2009,30DayDel
1,E934372,E934372,9.9,9.9,0.83,1.49,989671,12.22,60,Dispute,04-10-2009,7/20/2009,60DayDel
1,E617744,E617744,14,14,1.21,15,581997,30.21,60,Dispute,12/28/2005,8/21/2006,90PDayDel
1,E714390,E714390,70,70,6.04,15,643412,91.04,60,NotDispute,12-12-2006,1/19/2007,On-Time
1,E718356,E718356,18,18,1.55,15,674074,34.55,60,Dispute,1/14/2007,5/18/2007,90DayDel
1,E801553,E801553,600,600,51.75,75,730191,726.75,60,NotDispute,7/27/2007,10/19/2007,30DayDel
1,E814135,E814135,23.8,23.8,1.99,15,763273,40.79,60,NotDispute,12-10-2007,1/18/2008,On-Time
1,E811670,E811570,21,21,1.76,15,783979,37.76,60,Dispute,11-12-2007,3/20/2008,90DayDel
1,E905887,E905887,20.56,20.56,1.72,3.08,890382,25.36,60,Dispute,8/18/2008,11/20/2008,60DayDel
1,E620437,E620437,1075,925,79.78,75,551025,1079.78,60,Dispute,02-10-2006,5/19/2006,60DayDel
1,E631035,E631035,619,619,53.39,75,569818,747.39,60,NotDispute,05-06-2006,6/20/2006,On-Time
1,E635987,E635987,354,354,30.53,53.1,589926,437.63,60,NotDispute,6/14/2006,8/21/2006,30DayDel
1,E721199,E721199,12,12,1.04,15,686084,28.04,60,NotDispute,2/28/2007,5/18/2007,30DayDel
1,E807144,E807144,1235,1235,103.43,75,751997,1413.43,60,NotDispute,10-04-2007,12/20/2007,30DayDel
1,E806817,E806817,2300,2300,192.63,75,771376,2567.63,60,Dispute,10/19/2007,1/18/2008,60DayDel
1,E819698,E819698,1551.5,1551.5,129.94,75,806375,1756.44,60,NotDispute,03-06-2008,4/18/2008,On-Time
1,E821396,E821396,1440,1040,87.1,156,818078,1283.1,60,NotDispute,03-03-2008,5/20/2008,30DayDel
1,E901211,E901211,19.8,19.8,1.66,2.97,865001,24.43,60,NotDispute,7/15/2008,9/19/2008,30DayDel
1,E923380,E923380,275,275,23.03,41.25,947885,339.28,60,NotDispute,1/28/2009,4/20/2009,30DayDel
1,E933933,E933933,315,315,26.38,47.25,990443,388.63,60,Dispute,4/17/2009,7/20/2009,60DayDel
1,E932506,E932506,14.75,14.75,1.24,2.21,988443,18.2,60,NotDispute,04-03-2009,6/19/2009,30DayDel
1,1770748,E939702,46.06,46.06,1.84,6.91,1002219,54.81,60,NotDispute,6/17/2009,7/20/2009,On-Time
2,1816140,E939702,98,51.94,2.08,7.79,1056233,61.81,60,NotDispute,8/31/2009,11/18/2009,30DayDel
1,E935753,E935753,10.28,10.28,0.86,1.54,989832,12.68,60,NotDispute,4/23/2009,7/20/2009,30DayDel
1,E942689,E942689,30,30,2.51,4.5,1013066,37.01,60,NotDispute,6/24/2009,8/20/2009,On-Time
1,E933699,E933699,50,50,4.19,7.5,1013364,61.69,60,NotDispute,6/26/2009,8/20/2009,On-Time
1,E939742,E939742,34.8,34.8,2.91,5.22,1013549,42.93,60,NotDispute,5/27/2009,8/20/2009,30DayDel
1,1784942,EA01782,6.39,6.39,0.26,0.96,1017641,7.61,60,NotDispute,7/14/2009,9/18/2009,30DayDel
2,1802282,EA01782,12.38,12.38,0.5,1.86,1042662,14.74,60,NotDispute,08-12-2009,10/20/2009,30DayDel
3,1827335,EA01782,12.78,12.78,0.51,1.92,1057678,15.21,60,NotDispute,09-11-2009,11/18/2009,30DayDel
4,1829864,EA01782,13.18,13.18,0.59,1.98,1059759,15.75,60,NotDispute,10-12-2009,12/18/2009,30DayDel
5,1845263,EA01782,11.98,11.98,0.54,1.8,1085087,14.32,60,Dispute,11-09-2009,2/19/2010,60DayDel
6,1848532,EA01782,12.78,12.78,0.58,1.92,1086228,15.28,60,NotDispute,12-09-2009,2/19/2010,30DayDel
7,1872302,EA01782,14.24,14.24,0.64,2.14,1101708,17.02,60,NotDispute,01-11-2010,3/24/2010,30DayDel
8,1901177,EA01782,154.19,154.19,6.94,23.13,1129085,184.26,60,NotDispute,03-01-2010,5/20/2010,30DayDel
1,E922852,E922852,50,50,4.19,7.5,957839,61.69,60,NotDispute,2/27/2009,4/20/2009,On-Time
1,EA04302,EA04302,70,70,5.86,10.5,1028432,86.36,60,NotDispute,7/28/2009,9/18/2009,On-Time
1,1787445,EA02644,174.08,174.08,6.96,26.11,1028458,207.15,60,NotDispute,7/21/2009,9/18/2009,On-Time
2,1812698,EA02644,234.21,234.21,9.37,35.13,1043990,278.71,60,NotDispute,8/19/2009,10/20/2009,30DayDel
3,1826732,EA02644,254.89,254.89,10.2,38.23,1056772,303.32,60,NotDispute,9/18/2009,11/18/2009,30DayDel
4,1832226,EA02644,230.28,230.28,10.36,34.54,1071795,275.18,60,NotDispute,10/20/2009,12/18/2009,On-Time
5,1845790,EA02644,242.13,242.13,10.9,36.32,1084692,289.35,60,Dispute,11/18/2009,2/19/2010,60DayDel
6,1859569,EA02644,202.33,202.33,9.1,30.35,1087472,241.78,60,NotDispute,12/21/2009,2/19/2010,90PDayDel
7,1875002,EA02644,241.82,241.82,10.88,36.27,1112716,288.97,60,NotDispute,1/21/2010,3/24/2010,30DayDel
8,1905609,EA02644,218.5,0,0,0,,0,60,NotDispute,4/20/2010,,90PDayDel
1,EA04009,EA04009,551,551,46.15,82.65,1029066,679.8,60,NotDispute,08-04-2009,9/18/2009,On-Time
1,EA00650,EA00650,8.7,8.7,0.73,1.31,1029523,10.74,60,NotDispute,07-02-2009,9/18/2009,30DayDel
1,EA05350,EA05350,70,70,5.86,10.5,1032183,86.36,60,NotDispute,8/31/2009,10/20/2009,On-Time
1,E933203,E933203,345,345,28.89,51.75,1015585,425.64,60,Dispute,5/20/2009,9/18/2009,90DayDel
1,EA03520,EA03520,391,391,32.75,58.65,1015631,482.4,60,NotDispute,7/20/2009,9/18/2009,90PDayDel
1,EA04795,EA04795,2998,2998,251.08,449.7,1042660,3698.78,60,NotDispute,8/14/2009,10/20/2009,30DayDel
1,EA04650,EA04650,33.95,33.95,2.84,5.09,1043281,41.88,60,NotDispute,7/27/2009,10/20/2009,30DayDel
1,D900505,D900505,2448,2448,205.02,367.2,1013169,3020.22,60,Dispute,04-08-2009,8/20/2009,90DayDel
1,EA08727,EA08727,750,750,62.81,112.5,1045412,925.31,60,NotDispute,9/26/2009,11/18/2009,On-Time
1,EA06143,EA06143,7.7,7.7,0.64,1.16,1045642,9.5,30,Dispute,8/13/2009,11/18/2009,90DayDel
1,EA10609,EA10609,70,70,5.86,10.5,1056605,86.36,30,NotDispute,9/30/2009,11/18/2009,30DayDel
1,EA11416,EA11416,100,100,8.38,15,1057306,123.38,30,NotDispute,10/13/2009,11/18/2009,30DayDel
1,D900183,D900183,44100,44100,3913.88,6615,1058404,54628.88,30,NotDispute,9/29/2009,12/18/2009,60DayDel
2,D900183,D900183,3450,3450,306.19,517.5,1395538,4273.69,30,Dispute,06-10-2011,10/20/2011,90PDayDel
1,EA12304,EA12304,70,70,6.21,10.5,1061373,86.71,30,NotDispute,10/19/2009,12/18/2009,30DayDel
1,EA10825,EA10825,15.4,15.4,1.37,2.31,1074036,19.08,30,Dispute,9/28/2009,1/20/2010,90DayDel
1,EA12533,EA12533,70,70,6.21,10.5,1074607,86.71,30,NotDispute,11/24/2009,1/20/2010,30DayDel
1,EA17619,EA17619,1770,1770,157.09,265.5,1097332,2192.59,30,Dispute,12/21/2009,3/24/2010,90DayDel
1,EA14037,EA14037,250,250,22.19,37.5,1097487,309.69,30,Dispute,11-09-2009,2/19/2010,90DayDel
1,EA19680,EA19680,1142,1142,101.35,171.3,1097939,1414.65,30,NotDispute,12/31/2009,2/19/2010,30DayDel
1,EA12014,EA12014,17.4,17.4,1.54,2.61,1099070,21.55,30,Dispute,10-08-2009,2/19/2010,90PDayDel
1,EA19470,EA19470,100,100,8.88,15,1101696,123.88,30,NotDispute,01-05-2010,3/24/2010,60DayDel
1,EA17307,EA17307,690,290,25.74,43.5,1112808,359.24,30,Dispute,12-04-2009,3/24/2010,90DayDel
1,EA16104,EA16104,8.7,8.7,0.77,1.31,1113871,10.78,30,Dispute,11/17/2009,3/24/2010,90PDayDel
1,EA22490,EA22490,1500,630,55.91,94.5,1128256,780.41,30,NotDispute,02-11-2010,4/20/2010,60DayDel
1,EA17473,EA17473,269,269,23.87,40.35,1128500,333.22,30,NotDispute,2/22/2010,4/20/2010,30DayDel
1,E615215,E615215,38.5,38.5,3.32,15,526505,56.82,30,NotDispute,11/30/2005,2/21/2006,60DayDel
1,6.56E+14,E733519,1013.8,1013.8,41.82,75,699231,1130.62,30,NotDispute,6/19/2007,7/20/2007,30DayDel
1,E931040,E931040,229,219.5,18.38,32.93,970889,270.81,30,NotDispute,3/30/2009,5/20/2009,30DayDel
1,EA17068,EA17068,1290,1290,114.49,193.5,1084851,1597.99,30,NotDispute,12-02-2009,2/19/2010,60DayDel
1,E116790,E116790,70,70,5.78,15,70650,90.78,30,Dispute,3/14/2001,11/19/2001,90PDayDel
1,E202520,E202520,689,689,56.84,75,70760,820.84,30,NotDispute,09-12-2001,11/19/2001,60DayDel
1,63-3274-2450-00,E202419,23.73,23.73,0.95,15,70984,39.68,30,Dispute,8/20/2001,11/19/2001,90DayDel
2,63-3274-2540-00,E202419,33.24,33.24,1.33,15,76420,49.57,30,Dispute,10/19/2001,8/20/2003,90PDayDel
3,63-3274-2540-00,E202419,41.63,41.63,1.67,15,80151,58.3,30,NotDispute,11/20/2001,1/22/2002,60DayDel
4,63-3274-2540-00,E202419,31.7,31.7,1.27,15,83215,47.97,30,Dispute,12/20/2001,10/22/2002,90PDayDel
5,63-3274-2540-00,E202419,42.9,42.9,1.72,15,88402,59.62,30,NotDispute,1/23/2002,4/19/2002,60DayDel
6,63-3274-2540-00,E202419,76.39,77.03,3.08,15,92963,95.11,30,NotDispute,3/26/2002,5/17/2002,30DayDel
7,6.33E+14,E202419,70.42,69.26,2.77,15,96983,87.03,30,NotDispute,4/24/2002,6/20/2002,30DayDel
8,6.33E+14,E202419,18.88,18.88,0.76,15,100589,34.64,30,NotDispute,5/29/2002,6/20/2002,On-Time
1,E203054,E203054,690,690,56.93,75,72086,821.93,30,NotDispute,09-04-2001,11/19/2001,60DayDel
1,E200327,E200327,895,895,73.84,75,72140,1043.84,30,Dispute,08-07-2001,11/19/2001,90DayDel
1,E203616,E203616,70,70,5.78,15,74243,90.78,30,Dispute,9/19/2001,12/19/2001,90DayDel
1,10941,E208450,247.29,247.29,9.89,37.09,76270,294.27,30,NotDispute,11/15/2001,12/19/2001,30DayDel
2,11069,E208450,109.14,109.14,4.37,16.37,80560,129.88,30,NotDispute,12-12-2001,1/22/2002,30DayDel
3,11243,E208450,287.68,287.68,11.51,43.15,81242,342.34,30,NotDispute,01-04-2002,2/19/2002,30DayDel
4,11387,E208450,196.46,196.46,7.86,29.47,82907,233.79,30,Dispute,1/21/2002,2/20/2003,90PDayDel
5,11554,E208450,211.09,211.09,8.44,31.66,89353,251.19,30,NotDispute,02-11-2002,4/19/2002,60DayDel
6,11671,E208450,153.32,153.32,6.13,23,90336,182.45,30,NotDispute,2/26/2002,4/19/2002,30DayDel
7,11773,E208450,177.37,177.37,7.09,26.61,93642,211.07,30,NotDispute,3/13/2002,5/17/2002,60DayDel
8,11910,E208450,310.08,310.08,12.4,46.51,95112,368.99,30,NotDispute,04-09-2002,5/17/2002,30DayDel
9,12015,E208450,129.83,129.83,5.19,19.47,98847,154.49,30,NotDispute,05-02-2002,6/20/2002,30DayDel
10,12170,E208450,254.5,254.5,10.18,38.18,111424,302.86,30,NotDispute,07-11-2002,8/19/2002,30DayDel
1,10986,E209189,108.58,108.58,4.34,16.29,77125,129.21,30,NotDispute,11/26/2001,12/19/2001,On-Time
1,E202350,E202350,50,50,4.13,15,78642,69.13,30,Dispute,11-05-2001,8/20/2003,90PDayDel
1,E210713,E210713,910,910,75.08,75,81758,1060.08,30,NotDispute,12/20/2001,2/19/2002,60DayDel
1,E207527,E207527,21464.72,21464.72,1770.84,75,81989,23310.56,30,NotDispute,12-05-2001,2/19/2002,60DayDel
1,E213491,E213491,14.6,14.6,1.2,15,86551,30.8,30,NotDispute,1/31/2002,3/21/2002,30DayDel
1,E213589,E213589,675,675,55.69,75,88956,805.69,30,NotDispute,2/15/2002,4/19/2002,60DayDel
1,E201255,E201255,1495,1495,123.34,75,91133,1693.34,30,Dispute,8/29/2001,4/19/2002,90PDayDel
1,E113372,E113372,385,70,5.78,15,91570,90.78,30,Dispute,04-08-2001,4/19/2002,90PDayDel
1,65-5058-0425-63,E214732,14.29,14.29,0.57,15,92921,29.86,30,NotDispute,3/25/2002,5/17/2002,30DayDel
2,6.55E+14,E214732,31.52,31.52,1.26,15,96855,47.78,30,NotDispute,4/23/2002,6/20/2002,30DayDel
3,6.55E+14,E214732,31.07,31.07,1.24,15,99828,47.31,30,NotDispute,5/22/2002,6/20/2002,On-Time
4,6.55E+14,E214732,73.45,73.45,2.94,15,111737,91.39,30,NotDispute,7/23/2002,8/19/2002,On-Time
1,E216749,E216749,285,285,23.51,42.75,97035,351.26,30,NotDispute,3/27/2002,6/20/2002,60DayDel
1,E217415,E217415,350,350,28.88,52.5,97143,431.38,30,NotDispute,04-05-2002,6/20/2002,60DayDel
1,6.45E+14,E302430,212.91,212.91,8.52,31.94,115978,253.37,30,NotDispute,7/25/2002,9/20/2002,30DayDel
2,6.45E+14,E302430,228.83,228.83,9.15,34.32,123260,272.3,30,NotDispute,8/23/2002,9/20/2002,On-Time
3,6.45E+14,E302430,233.96,233.96,9.36,35.09,126406,278.41,30,NotDispute,9/24/2002,10/22/2002,On-Time
4,6.45E+14,E302430,182.51,146.91,5.88,22.04,139607,174.83,30,NotDispute,10/24/2002,12/20/2002,30DayDel
5,6.45E+14,E302430,195.48,195.48,7.82,29.32,147892,232.62,30,NotDispute,11/22/2002,1/21/2003,30DayDel
6,6.45E+14,E302430,215.22,215.22,8.61,32.28,155457,256.11,30,NotDispute,12/26/2002,2/20/2003,30DayDel
7,6.55E+14,E302430,39.81,39.81,1.59,15,164301,56.4,30,NotDispute,1/23/2003,3/20/2003,30DayDel
8,6.45E+14,E302430,212.94,212.94,8.52,31.94,164311,253.4,30,NotDispute,1/27/2003,3/20/2003,30DayDel
9,6.45E+14,E302430,235.14,235.14,9.41,35.27,173132,279.82,30,NotDispute,2/26/2003,4/18/2003,30DayDel
10,6.45E+14,E302430,229.63,229.63,9.19,34.44,182727,273.26,30,NotDispute,3/27/2003,5/20/2003,30DayDel
11,6.45E+14,E302430,203.05,203.05,8.12,30.46,191888,241.63,30,NotDispute,4/25/2003,5/20/2003,On-Time
13,6.45E+14,E302430,234.34,234.34,9.37,35.15,212943,278.86,30,NotDispute,6/25/2003,8/20/2003,30DayDel
12,6.45E+14,E302430,145.15,145.15,5.81,21.77,202552,172.73,30,NotDispute,5/27/2003,7/18/2003,30DayDel
1,E222458,E222458,485,485,40.01,72.75,116816,597.76,30,Dispute,6/27/2002,8/20/2003,90PDayDel
1,02811-52141,E301970,112.42,112.42,4.5,16.86,117724,133.78,30,NotDispute,08-07-2002,9/20/2002,30DayDel
2,281152141,E301970,311.7,311.7,12.47,46.76,123907,370.93,30,NotDispute,8/27/2002,10/22/2002,30DayDel
3,281152141,E301970,2279.9,2279.9,91.2,75,155912,2446.1,30,NotDispute,12/27/2002,2/20/2003,30DayDel
4,281152141,E301970,752.35,752.35,30.09,75,158121,857.44,30,Dispute,10/25/2002,2/20/2003,90DayDel
5,281152141,E301970,1484.51,1484.51,59.38,75,158484,1618.89,30,NotDispute,12-06-2002,2/20/2003,60DayDel
6,281152141,E301970,2002.31,2002.31,80.09,75,166339,2157.4,30,NotDispute,02-06-2003,3/20/2003,30DayDel
7,281152141,E301970,2852.27,2852.27,114.09,75,173698,3041.36,30,NotDispute,2/26/2003,4/18/2003,30DayDel
8,281152141,E301970,1051.04,1051.04,42.04,75,184880,1168.08,30,NotDispute,04-07-2003,5/20/2003,30DayDel
9,0281152141`,E301970,1476.26,1476.26,59.05,75,192169,1610.31,30,NotDispute,4/25/2003,5/20/2003,On-Time
10,281152141,E301970,416.38,416.38,16.66,62.46,213979,495.5,30,NotDispute,6/25/2003,8/20/2003,30DayDel
1,E220989,E220989,410,410,33.83,61.5,117791,505.33,30,NotDispute,07-06-2002,9/20/2002,60DayDel
1,E302549,E302549,330,330,27.23,49.5,124215,406.73,30,NotDispute,08-08-2002,10/22/2002,60DayDel
1,E303313,E303313,7.2,7.2,0.59,15,124735,22.79,30,NotDispute,8/24/2002,10/22/2002,30DayDel
1,E218555,E218555,699,699,57.67,75,131621,831.67,30,NotDispute,8/15/2002,10/22/2002,60DayDel
1,E122092,E122092,54,54,4.46,15,131998,73.46,30,Dispute,1/31/2002,11/20/2002,90PDayDel
1,E304419,E304419,560,560,46.2,75,132501,681.2,30,NotDispute,9/27/2002,11/20/2002,30DayDel
1,E305141,E305141,14.4,14.4,1.19,15,133775,30.59,30,NotDispute,9/26/2002,12/20/2002,60DayDel
1,E305111,E305111,14.4,14.4,1.19,15,133777,30.59,30,NotDispute,9/26/2002,12/20/2002,60DayDel
1,E304476,E304476,830,830,68.48,75,134314,973.48,30,NotDispute,9/25/2002,11/20/2002,30DayDel
1,E304444,E304444,265,265,21.86,39.75,140520,326.61,30,Dispute,09-04-2002,12/20/2002,90DayDel
1,6.33E+14,E304974,115.1,115.1,4.6,17.27,140994,136.97,30,NotDispute,11-08-2002,12/20/2002,30DayDel
2,6.33E+14,E304974,28.42,28.42,1.14,15,147918,44.56,30,NotDispute,11/21/2002,1/21/2003,60DayDel
3,6.33E+14,E304974,103.47,103.47,4.14,15.52,155544,123.13,30,NotDispute,12/24/2002,2/20/2003,30DayDel
4,6.33E+14,E304974,44.82,44.82,1.79,15,164707,61.61,30,NotDispute,1/24/2003,3/20/2003,30DayDel
5,6.33E+14,E304974,56.74,56.74,2.27,15,172658,74.01,30,NotDispute,2/25/2003,3/20/2003,On-Time
6,6.33E+14,E304974,42.44,42.44,1.7,15,182732,59.14,30,NotDispute,3/26/2003,5/20/2003,30DayDel
7,6.33E+14,E304974,41.15,41.15,1.65,15,191869,57.8,30,NotDispute,4/24/2003,5/20/2003,On-Time
8,6.33E+14,E304974,45.97,45.97,1.84,15,202694,62.81,30,NotDispute,5/23/2003,7/18/2003,30DayDel
9,6.33E+14,E304974,33.69,33.69,1.35,15,214008,50.04,30,NotDispute,6/24/2003,8/20/2003,30DayDel
1,E305169,E305169,70,70,5.78,15,141732,90.78,30,NotDispute,10/15/2002,12/20/2002,60DayDel
1,E307949,E307949,21.9,21.9,1.81,15,148955,38.71,30,NotDispute,11-11-2002,1/21/2003,60DayDel
1,12564,E311235,39.49,39.49,1.58,15,149975,56.07,30,NotDispute,12/13/2002,1/21/2003,30DayDel
1,E310374,E310374,18.25,18.25,1.51,15,155670,34.76,30,NotDispute,12-02-2002,2/20/2003,60DayDel
